id;titre;auteurs;typepubli;equipe;thematic;axe
8106;<em>La production et la gestion de l’espace portuaire à vocation industrielle et logistique. Les grands ports maritimes français : gestionnaires d’espaces infrastructurels</em>;MAGNANM;travail_univ;CRIA;;4c_reversibilite_proximite
8107;Shrinking Cities in Australia, Japan, Europe and the USA : From a global process to local policy responses;MARTINEZ-FERNANDEZC,WEYMANT,FOLS,AUDIRACI,CUNNINGHAM-SABOTE,WIECHMANNT,YAHAGIH;article_revue;CRIA;;4c_reversibilite_proximite
8108;Le rôle de la planification territoriale dans la coordination des politiques d’urbanisme et de transport ferroviaire régional à l’échelle métropolitaine. L’exemple toulousain;MAULATJ;article_revue;CRIA;;4c_reversibilite_proximite
8109;<em>Planifier et produire le Transit-Oriented Development dans les banlieues du Grand Montréal. Rapport de recherche postdoctorale, Observatoire Invanhoé Cambrige du Développement urbain et immobilier, Université de Montréal</em>;MAULATJ;rapport;CRIA;;4c_reversibilite_proximite
8110;From metropolitan planning ideas to local realities: Challenges to implementing Transit-oriented development in Montreal suburban areas ;MAULATJ,PAULHIAC-SCHERRERF,SCHERRERF;communication;CRIA;;4c_reversibilite_proximite
8111;Les projets « novateurs » de TOD dans le Grand Montréal : outil de planification et de co-production urbanisme-transport;MAULATJ,PAULHIAC-SCHERRERF,SCHERRERF;communication;CRIA;;4c_reversibilite_proximite
8112;Les projets « novateurs » de TOD dans le Grand Montréal : Conception, mise en œuvre et effets d’un nouvel instrument de planification et de pilotage du territoire métropolitain. ;MAULATJ,PAULHIAC-SCHERRERF,SCHERRERF;communication;CRIA;;4c_reversibilite_proximite
8113;Regional integration and maritime connectivity across the Maghreb seaport system;MOHAMED-CHERIFFZ,DUCRUETC;article_revue;PARIS;;2b_systemes_villes
8114;Élisée Reclus à If, un épisode insulaire, cartographique et éditorial de cartographie potentielle ;MONSAINGEONG,PALSKYG,PELLETIERP;communication;EHGO;;6b_ecriture_geo
8115;Analyser la dynamique intra-urbaine dans le temps long : une approche par la localisation des activités;NAHASSIAL;communication;PARIS;;3b_explo_modelisation
8116;Less value, more money: the paradox of property abandonment in great American cities;NUSSBAUMF;communication;PARIS;;1b_territ_metro
8117;Landscapes of ordinary financialization : what abandoned houses and vacant land in great American cities tell us about the operations of capital;NUSSBAUMF;communication;PARIS;;1b_territ_metro
8118;Cash for houses : propriétés vacantes et spéculation dans l'Amérique de la Grande Récession;NUSSBAUMF;article;PARIS;;1b_territ_metro
8119;Faire science en géographie (1930-1980). Perspectives transatlantiques;ORAINO;conf_invite;EHGO;;6b_ecriture_geo
8120;Renée Rochefort (1924-2010), femme et géographe des questions sociales;ORAINO;conf_invite;EHGO;;5b_savoir_espace_situation
8121;Young children representing the World and Europe : the usefulness of small scales in/for children’s geographies;OTTA-C;communication;PARIS;;2b_systemes_villes,6b_ecriture_geo,5b_savoir_espace_situation
8122;Petites échelles et jeunes enfants. Comment analyser les représentations d’espaces tels que le Monde ou l’Europe chez ces acteurs singuliers ?;OTTA-C;conf_invite;PARIS;;2b_systemes_villes,6b_ecriture_geo,5b_savoir_espace_situation
8123;Les représentations spatiales produites pour et par les enfants;OTTA-C;conf_invite;PARIS;;2b_systemes_villes,6b_ecriture_geo,5b_savoir_espace_situation
8124;Une cartographie contre l'impérialisme. Les atlas de Frank Horrabin et Alex Rado pendant l'entre-deux-guerres;PALSKYG;communication;EHGO;;6b_ecriture_geo
8125;Le monde bipartite. Formes et usages des mappemondes en deux hémisphères, XVIe-XVIIIe siècles;PALSKYG;communication;EHGO;;6b_ecriture_geo
8126;The reception of German atlases in XIXth century France. The French cartographic complex;PALSKYG;communication;EHGO;;6b_ecriture_geo
8127;De la cartographie de cabinet à la cartographie de terrain. Les progrès des méthodes géométriques, XVIe-XVIIIe siècle;PALSKYG;communication;EHGO;;6b_ecriture_geo
8128;Cartes participatives, des cartes hors de la cartographie;PALSKYG;communication;EHGO;;5b_savoir_espace_situation
8129;Informations territoriales locales et analyse comparative des dynamiques métropolitaines . Le projet Grandes métropoles ;PECOUTH,GRASLANDC,GUÉROISM,LEGOIXR,MADELINM,NUSSBAUM,VALETTEJF;communication;PARIS;;1b_territ_metro
8130;Socio-economic divisions of space in Milan in the post-fordist era;PETSIMERISP,RIMOLDIS;chapitre;PARIS;;1b_territ_metro
8131;Changing Places and Places Changing: housing mobility, gentrification and social polarization;PETSIMERISP,RIMOLDIS,SANCHEZAGUILERAD;chapitre;PARIS;;1b_territ_metro
8132;Des études urbaines à la française ? Retour sur quelques approches interdisciplinaires dans la géographie urbaine (1970-1980);PICHONM;communication;EHGO;;6b_ecriture_geo
8133;La modélisation multi-agents, un outil de prévention des risques;PLATTARDO;poster;PARIS;;3b_explo_modelisation
8134;La simulation multi-agents, un outil de prévention des risques;PLATTARDO;communication;PARIS;;3b_explo_modelisation
8135;Istanbul, Salonique, Izmir, Athènes: des destins urbains croisés et convergents;PRÉVÉLAKISG;article_revue;PARIS;;1b_territ_metro
8136;Grèce. L’échec tragique des élites;PRÉVÉLAKISG;article;PARIS;;4b_union_europeenne
8137;The Revenge of Geography;PRÉVÉLAKISG;communication;PARIS;;4b_union_europeenne
8138;Introduction et Conclusion;PRÉVÉLAKISG;communication;PARIS;;4b_union_europeenne
8139;---------;PRÉVÉLAKISG;ouvrage;PARIS;;4b_union_europeenne
8140;Identifier des espaces préservés de la pollution de l'air sur le chemin de l'école;PRUD'HOMMEJ,MADELINM,BAUDET-MICHELS;poster;PARIS;;1b_territ_metro
8141;De la régionalisation à l’intelligence géographique;PUMAIND;chapitre;PARIS;;5b_savoir_espace_situation
8142;Retours à l’Est : quelle durabilité pour les territoires à l’Est de l’Allemagne ?;QUEVAC;article_revue;PARIS;4_mobilite;1b_territ_metro,4b_union_europeenne
8143;La question environnementale;QUEVAC;chapitre;PARIS;;4c_reversibilite_proximite
8144;Les espaces de faible densité, entre aménagement et développement local;QUEVAC,BRESA;chapitre;PARIS;;4c_reversibilite_proximite
8145;D'un slum à un quartier ordinaire dans une ville de province du sud de l’Inde. (traduction);RAMANB,DENISE,BENJAMINS;chapitre;PARIS;;1b_territ_metro
8146;From slum to ordinary neighborhood in a provincial town of South India: Resident-induced practices of participation and co-production;RAMANB,DENISE,BENJAMINS;chapitre;PARIS;;1b_territ_metro
8147;Exploring Complex Models in NetLogo ;REYS,MARILLEAUN,BANOSA;chapitre;PARIS;;3b_explo_modelisation
8148;Faire et défaire la ville : relations entre cycles d'industrialisation et processus d'urbanisation (Paris, XIXe-Xxe siècles);RHEINC;communication;PARIS;;1b_territ_metro
8149;Pauvreté et exclusion en France;RHEINC,CASTELLANM;chapitre;PARIS;;1b_territ_metro
8150;Métropoles et territoires institutionnels : quelques pistes d’analyse à partir des cas français et italien;RIVIÈRED;article_revue;PARIS;4_mobilite;1b_territ_metro
8151;Réforme territoriale à l'italienne : d'une géographie des intérêts à une géographie de la rigueur;RIVIÈRED;article_revue;PARIS;4_mobilite;4b_union_europeenne
8152;Quelle place pour la ruralité dans le modèle italien des districts industriels ? ;RIVIÈRED;article;PARIS;4_mobilite;4b_union_europeenne
8153;Quelle géographie ? Position, enjeux, dispositifs de connaissance;ROBICM-C;chapitre;EHGO;;6b_ecriture_geo
8154;<em>Géographie aujourd'hui. Enseigner la géographie au collège et au lycée</em>;ROBICM-C;dir_ouvrage;EHGO;;6b_ecriture_geo
8155;<em>Géographier aujourd’hui. Enseigner la géographie au collège et au lycée</em>;ROBICM-C,ROSEMBERGM;dir_ouvrage;EHGO;;6b_ecriture_geo
8156;La région dans l’histoire de la géographie française . Peut-on être plainepicardien ?;ROBICM-C;proceedings;EHGO;;6b_ecriture_geo
8157;<em>OpenMOLE 6</em>;REUILLONR,LECLAIREM,PASSERAT-PALMBACHJ;outils;PARIS;;3b_explo_modelisation
8158;Spatialité du déracinement dans La Petite Fille de Monsieur Linh de Philippe Claudel;ROSEMBERGM;article_revue;EHGO;;6b_ecriture_geo
8159;Carte, paysage, spatialité;ROSEMBERGM;conf_invite;EHGO;;6b_ecriture_geo
8160;La spatialité littéraire au prisme de la géographie;ROSEMBERGM;article_revue;EHGO;;6b_ecriture_geo
8161;La géo-poétique d’Édouard Glissant, une contribution à penser le monde comme Monde;ROSEMBERGM;article_revue;EHGO;;6b_ecriture_geo
8162;La ville dans deux nouvelles policières contemporaines (Simenon et Daeninckx) »  ;ROSEMBERGM;communication;EHGO;;6b_ecriture_geo
8163;Démarches et outils scientifiques pour la classe (ch.2, I) Géographie et art (ch.3, I et III) La ville et l'urbain (ch.6, I) Des marges au cœur (ch.8, III);ROSEMBERGM;chapitre;EHGO;;6b_ecriture_geo
8164;Préface;SANDERSL;chapitre;PARIS;;3b_explo_modelisation
8165;<em>L'aménagement en débat</em>;SANTAMARIAF,TORREA,KIRATTH,MELOTR,PHAMHV,DRODZM,FOULQUIERÉ,DOUAYN,REYSA,DESJARDINSX;dir_ouvrage;CRIA;;4c_reversibilite_proximite
8166;Origines et fondements de l'aménagement du territoire en France;SANTAMARIAF;chapitre;CRIA;;4c_reversibilite_proximite
8167;La hiérarchie des villes : Paris, métropoles d'équilibre, villes moyennes et petites;SANTAMARIAF;chapitre;CRIA;;4c_reversibilite_proximite
8168;De quelques grands enjeux actuels de l'aménagement en Espagne et en France ;SANTAMARIAF,FARINOSDASIJ;communication;CRIA;;4b_union_europeenne
8169;Femmes migrantes en (im)mobilité. Crise migratoire et frontières en Méditerranée ;SCHMOLLC;communication;PARIS;4_mobilite;4b_union_europeenne
8170;Violences genrées aux frontières de l’Europe ;SCHMOLLC;communication;PARIS;4_mobilite;4b_union_europeenne
8171;Les femmes migrent-elles moins que les hommes ?;SCHMOLLC,BEAUCHEMINC;chapitre;PARIS;4_mobilite;4b_union_europeenne
8172;Les migrants vers l'Europe sont-ils essentiellement des chômeurs et des bénéficiaires du regroupement familial ? ;SCHMOLLC,BEAUCHEMINC;chapitre;PARIS;4_mobilite;4b_union_europeenne
8173;Je suis un Italien de Paris. The Interplay of Status and Belonging among a Highly Diversified Migrant Middle Class;SCHMOLLC,DUBUCSH,PFIRSCHT,RECCHIE;article_revue;PARIS;4_mobilite;1b_territ_metro
8174;<em>Les outils qualitatifs en géographie</em>;SCHMOLLC,MORANGEM;manuel;PARIS;4_mobilite;1b_territ_metro
8175;Is tobacco retailer availability in the activity space associated with smoking cessation? Findings from the Interdisciplinary Study of Inequalities in Smoking. ;SHARECKM,DATTAGD,VALLEEJ,FROHLICHKL;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8176;Quand un concept écologique fait date. L'invention du complexe pathogène en géographie;SIMOND;article_revue;EHGO;4_mobilite;5b_savoir_espace_situation
8177;Simulating Urban Growth with Raster and Vector Models: A Case Study for the City of Can Tho, Vietnam ;TAILLANDIERP,BANOSA,DROGOULA,GAUDOUB,MARILLEAUN,TRUONGQ;proceedings;PARIS;;3b_explo_modelisation
8178;Diseases and Socio-spatial Disparities, lesson from dengue;TELLEO,PAULR;article_revue;PARIS;;3b_explo_modelisation
8179;Urban climate versus global climate change – what makes the difference for dengue?;TELLEO,MISLINR,DAUDEE,VAGUETA,PAULR;article_revue;PARIS;;3b_explo_modelisation
8180;The spread of dengue in an endemic urban milieu – the case of Delhi, India. ;TELLEO,VAGUETA,DAUDEE,NAGPALBN,YADAVNK,PAULR;article_revue;PARIS;;3b_explo_modelisation
8181;L'amitié traditionnelle entre la France et la Serbie (1815-1934);TROUDEA;communication;PARIS;;4b_union_europeenne
8182;L'amitié traditionnelle entre la France et la Serbie (1815-1934);TROUDEA;conf_invite;PARIS;;4b_union_europeenne
8183;Interview: Milorad DODIK, Président de la République serbe de Bosnie-Herzégovine;TROUDEA;article_revue;PARIS;;4b_union_europeenne
8184;La nouvelle question des Balkans;TROUDEA;article_revue;PARIS;;4b_union_europeenne
8185;<em>La Serbie, une passerelle entre la France et la Russie ?</em>;TROUDEA;media;PARIS;;4b_union_europeenne
8186;<em>Les ressources énergétiques des Balkans occidentaux : un enjeu eurasiatique</em>;TROUDEA;media;PARIS;;4b_union_europeenne
8187;Functional structure and Innovative activities: Does city size matter?;VACCHIANI-MARCUZZOC;conf_invite;PARIS;;2b_systemes_villes
8188;La ville mondiale, New-York, Singapour, Los Angeles et Sao Paulo;VACCHIANI-MARCUZZOC;manuel;PARIS;;hors_axe
8189;<em>L'Afrique du Sud est-elle un cas à part? Analyse d'une hybridté urbaine.</em>;VACCHIANI-MARCUZZOC;travail_univ;PARIS;;1b_territ_metro,2b_systemes_villes,3b_explo_modelisation
8190;For a relational approach to place effects on health in cities. RelatHealth, a time-geographically inspired project. ;VALLEEJ;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8191;Quartiers perçus et inégalités sociales d’accès aux ressources de proximité à Paris et à Montréal. ;VALLEEJ,FROHLICHK,CHAIXB,LEROUXG;communication;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8192;Quartiers et effets de quartier. Analyse de la variabilité de la taille des quartiers perçus dans l’agglomération parisienne;VALLEEJ,LEROUXG,CHAUVINP;article_revue;PARIS;4_mobilite;1b_territ_metro,3b_explo_modelisation
8193;Selling cruises: Gender and mobility in promotional brochures;VANOLOA,CATTANN;article_revue;PARIS;4_mobilite;hors_axe
8194;La ville, retour sur la boite à outils;VERDIERN;conf_invite;EHGO;;6b_ecriture_geo
8195;Variations sur les échelles, la poste aux lettres (1700-2010);VERDIERN;communication;EHGO;;5b_savoir_espace_situation
8196;Aux limites de la figuration cartographique Le paysage comme lieu de la séparation entre vue et carte;VERDIERN;article_revue;EHGO;;5b_savoir_espace_situation
8197;Quelques réflexions sur les formats des atlas 1635-1799;VERDIERN;communication;EHGO;;5b_savoir_espace_situation
8198;La cartographie et ses matérialités induites : les objets intermédiaires de la carte;VERDIERN;chapitre;EHGO;;5b_savoir_espace_situation
8199;Avant le chemin de fer, quelles relations entre réseau de transport et urbanité ?;VERDIERN;chapitre;EHGO;;5b_savoir_espace_situation
8200;Les premiers atlas nationaux;VERDIERN;article;EHGO;;5b_savoir_espace_situation
8201;Quel équilibre pour le dialogue ville-campagne ?;VERHAEGHEL;article;CRIA;;4c_reversibilite_proximite
8202;Les marges françaises en Europe: quelques clés de lecture cartographiques;YSEBAERTR,GUÉROISM;chapitre;PARIS;;2b_systemes_villes,4b_union_europeenne
8203;Maillage, cartographie et aménagement du territoire : entre réflexion territoriale et pouvoir;ZANINC;proceedings;PARIS;;3b_explo_modelisation,4b_union_europeenne
8204;Métropolisation et système de villes en Pologne depuis 1960;ZDANOWSKAN;article_revue;PARIS;4_mobilite;2b_systemes_villes
8205;Modélisation à base d'agents et données massives : un inévitable prix à payer;BANOSA,REYS;vulgarisation;PARIS;;3b_explo_modelisation
8206;Knowledge accelerator in geography and social sciences: further and faster, but also deeper and wider;BANOSA;chapitre;PARIS;;3b_explo_modelisation
8207;CybergeoNetworks, une application interactive pour l’analyse géographique et sémantique des publications scientifiques;BANOSA,COMMENGESH,PUMAIND;chapitre;PARIS;;5b_savoir_espace_situation
8208;Les système urbains français. Une approche relationnelle;BERROIRS,CATTANN,DOBRUSZKESF,GUÉROISM,PAULUSF,VACCHIANI-MARCUZZOC;article_revue;PARIS;4_mobilite;2b_systemes_villes
8209;Ptolémée le « prince des géographes » ? Les réappropriations critiques de la Geographia au XVIe siècle;BESSEJ-M;communication;EHGO;;6b_ecriture_geo
8210;Cartes sur place;BESSEJ-M;chapitre;EHGO;;6b_ecriture_geo
8211;Etat des lieux de la réflexion contemporaine sur les communs, concepts et vocabulaire;BESSEJ-M;communication;EHGO;;5b_savoir_espace_situation
